4,"ross says:, hi. rachel says:, hi. ross says:, how'd did it go? rachel says:, oh well, the woman i interviewed with was pretty tough, but y'know thank god mark coached me, because once i started talking about the fall line, she got all happy and wouldn't shut up.",
4,"rachel says:, hi. ross says:, how'd did it go? rachel says:, oh well, the woman i interviewed with was pretty tough, but y'know thank god mark coached me, because once i started talking about the fall line, she got all happy and wouldn't shut up. ross says:, i'm so proud of you.",
4,"ross says:, how'd did it go? rachel says:, oh well, the woman i interviewed with was pretty tough, but y'know thank god mark coached me, because once i started talking about the fall line, she got all happy and wouldn't shut up. ross says:, i'm so proud of you. rachel says:, me too!",
3,"rachel says:, oh well, the woman i interviewed with was pretty tough, but y'know thank god mark coached me, because once i started talking about the fall line, she got all happy and wouldn't shut up. ross says:, i'm so proud of you. rachel says:, me too! ross says:, listen, i'm ah, i'm sorry i've been so crazy and jealous and, it's just that i like you a lot, so...",
0,"ross says:, i'm so proud of you. rachel says:, me too! ross says:, listen, i'm ah, i'm sorry i've been so crazy and jealous and, it's just that i like you a lot, so... rachel says:, i know.",
0,"rachel says:, me too! ross says:, listen, i'm ah, i'm sorry i've been so crazy and jealous and, it's just that i like you a lot, so... rachel says:, i know. ross says:, yeah.",
0,"ross says:, listen, i'm ah, i'm sorry i've been so crazy and jealous and, it's just that i like you a lot, so... rachel says:, i know. ross says:, yeah. rachel says:, yeah.",
0,"phoebe says:, ameri-can.",
0,"phoebe says:, ameri-can. joey says:, ameri-ccan.",
0,"phoebe says:, ameri-can. joey says:, ameri-ccan. phoebe says:, ameri-can. y'know it's a",
1,"phoebe says:, ameri-can. joey says:, ameri-ccan. phoebe says:, ameri-can. y'know it's a sergei says:, everybody!!",
4,"chandler says:, good job joe! well done! top notch!",
1,"chandler says:, good job joe! well done! top notch! joey says:, you liked it? you really liked it?",
4,"chandler says:, good job joe! well done! top notch! joey says:, you liked it? you really liked it? chandler says:, oh-ho-ho, yeah!",
0,"chandler says:, good job joe! well done! top notch! joey says:, you liked it? you really liked it? chandler says:, oh-ho-ho, yeah! joey says:, which part exactly?",
0,"joey says:, you liked it? you really liked it? chandler says:, oh-ho-ho, yeah! joey says:, which part exactly? chandler says:, the whole thing! can we go?",
6,"chandler says:, oh-ho-ho, yeah! joey says:, which part exactly? chandler says:, the whole thing! can we go? joey says:, oh no-no-no, give me some specifics.",
4,"joey says:, which part exactly? chandler says:, the whole thing! can we go? joey says:, oh no-no-no, give me some specifics. chandler says:, i love the specifics, the specifics were the best part!",
0,"chandler says:, the whole thing! can we go? joey says:, oh no-no-no, give me some specifics. chandler says:, i love the specifics, the specifics were the best part! joey says:, hey, what about the scene with the kangaroo? did-did you like that part?",
1,"joey says:, oh no-no-no, give me some specifics. chandler says:, i love the specifics, the specifics were the best part! joey says:, hey, what about the scene with the kangaroo? did-did you like that part? chandler says:, i was surprised to see a kangaroo in a world war i epic.",
6,"chandler says:, i love the specifics, the specifics were the best part! joey says:, hey, what about the scene with the kangaroo? did-did you like that part? chandler says:, i was surprised to see a kangaroo in a world war i epic. joey says:, you fell asleep!!",
6,"joey says:, hey, what about the scene with the kangaroo? did-did you like that part? chandler says:, i was surprised to see a kangaroo in a world war i epic. joey says:, you fell asleep!! joey says:, there was no kangaroo!",
6,"chandler says:, i was surprised to see a kangaroo in a world war i epic. joey says:, you fell asleep!! joey says:, there was no kangaroo! joey says:, they didn't take any of my suggestions!",
0,"joey says:, you fell asleep!! joey says:, there was no kangaroo! joey says:, they didn't take any of my suggestions! joey says:, that's for coming buddy.",
0,"joey says:, there was no kangaroo! joey says:, they didn't take any of my suggestions! joey says:, that's for coming buddy. joey says:, i'll see you later.",
3,"joey says:, they didn't take any of my suggestions! joey says:, that's for coming buddy. joey says:, i'll see you later. chandler says:, don't go!",
3,"joey says:, that's for coming buddy. joey says:, i'll see you later. chandler says:, don't go! chandler says:, i'm sorry.",
3,"joey says:, i'll see you later. chandler says:, don't go! chandler says:, i'm sorry. chandler says:, i'm so sorry!",
1,"chandler says:, don't go! chandler says:, i'm sorry. chandler says:, i'm so sorry! chandler says:, look!",
6,"chandler says:, i'm sorry. chandler says:, i'm so sorry! chandler says:, look! chandler says:, this guy fell asleep!",
6,"chandler says:, i'm so sorry! chandler says:, look! chandler says:, this guy fell asleep! chandler says:, he fell asleep too!",
6,"chandler says:, look! chandler says:, this guy fell asleep! chandler says:, he fell asleep too! chandler says:, be mad at him!",
6,"chandler says:, this guy fell asleep! chandler says:, he fell asleep too! chandler says:, be mad at him! chandler says:, or, call an ambulance.",
0,"joey says:, okay, look, i think we have to tell rachel she messed up her dessert.",
6,"joey says:, okay, look, i think we have to tell rachel she messed up her dessert. ross says:, what?! what is with everybody? it's thanksgiving, not...truth-day!",
0,"phoebe says:, yes, and it is my dying wish to have that ring.",
0,"phoebe says:, yes, and it is my dying wish to have that ring. phoebe says:, see, if i'm not buried with that ring then my spirit is going to wander the nether world for all eternity",
0,"phoebe says:, yes, and it is my dying wish to have that ring. phoebe says:, see, if i'm not buried with that ring then my spirit is going to wander the nether world for all eternity chandler says:, okay, that's enough honey!",
0,"phoebe says:, yes, and it is my dying wish to have that ring. phoebe says:, see, if i'm not buried with that ring then my spirit is going to wander the nether world for all eternity chandler says:, okay, that's enough honey! customer says:, i don't know.  let me see the ring.",
4,"phoebe says:, see, if i'm not buried with that ring then my spirit is going to wander the nether world for all eternity chandler says:, okay, that's enough honey! customer says:, i don't know.  let me see the ring. chandler says:, great! okay, here.",
0,"chandler says:, okay, that's enough honey! customer says:, i don't know.  let me see the ring. chandler says:, great! okay, here. customer says:, all right.",
4,"customer says:, i don't know.  let me see the ring. chandler says:, great! okay, here. customer says:, all right. chandler says:, thank you. thank you. thank you!  and",
0,"chandler says:, what've you been up to?",
0,"chandler says:, what've you been up to? jade says:, oh, you know, the usual, teaching aerobics, partying way too much.",
0,"chandler says:, what've you been up to? jade says:, oh, you know, the usual, teaching aerobics, partying way too much. jade says:, oh, and in case you were wondering, those are my legs on the new james bond poster.",
4,"chandler says:, what've you been up to? jade says:, oh, you know, the usual, teaching aerobics, partying way too much. jade says:, oh, and in case you were wondering, those are my legs on the new james bond poster. chandler says:, can you hold on a moment? i have another call.  i love her.",
0,"jade says:, oh, you know, the usual, teaching aerobics, partying way too much. jade says:, oh, and in case you were wondering, those are my legs on the new james bond poster. chandler says:, can you hold on a moment? i have another call.  i love her. ross says:, i know.",
0,"jade says:, oh, and in case you were wondering, those are my legs on the new james bond poster. chandler says:, can you hold on a moment? i have another call.  i love her. ross says:, i know. chandler says:, i'm back.",
0,"chandler says:, can you hold on a moment? i have another call.  i love her. ross says:, i know. chandler says:, i'm back. jade says:, so, are we gonna get together or what?",
0,"ross says:, i know. chandler says:, i'm back. jade says:, so, are we gonna get together or what? chandler says:, um, absolutely. uh, how 'bout tomorrow afternoon? do you know uh, central perk in the village, say, five-ish?",
0,"chandler says:, i'm back. jade says:, so, are we gonna get together or what? chandler says:, um, absolutely. uh, how 'bout tomorrow afternoon? do you know uh, central perk in the village, say, five-ish? jade says:, great, i'll see you then.",
4,"jade says:, so, are we gonna get together or what? chandler says:, um, absolutely. uh, how 'bout tomorrow afternoon? do you know uh, central perk in the village, say, five-ish? jade says:, great, i'll see you then. chandler says:, ok.  ok. having a phone has finally paid off.",
0,"chandler says:, um, absolutely. uh, how 'bout tomorrow afternoon? do you know uh, central perk in the village, say, five-ish? jade says:, great, i'll see you then. chandler says:, ok.  ok. having a phone has finally paid off. ross says:, even though you do do a good bob impression, i'm thinkin' when she sees you tomorow, she's probably gonna realize, hey, you're not bob.",
0,"jade says:, great, i'll see you then. chandler says:, ok.  ok. having a phone has finally paid off. ross says:, even though you do do a good bob impression, i'm thinkin' when she sees you tomorow, she's probably gonna realize, hey, you're not bob. chandler says:, i'm hoping that when bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table.",
5,"chandler says:, ok.  ok. having a phone has finally paid off. ross says:, even though you do do a good bob impression, i'm thinkin' when she sees you tomorow, she's probably gonna realize, hey, you're not bob. chandler says:, i'm hoping that when bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table. ross says:, oh my god. you are pure evil.",
6,"ross says:, even though you do do a good bob impression, i'm thinkin' when she sees you tomorow, she's probably gonna realize, hey, you're not bob. chandler says:, i'm hoping that when bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table. ross says:, oh my god. you are pure evil. chandler says:, ok, pure evil , horny and alone . i've done this",
6,"phoebe says:, nobody!",
6,"phoebe says:, nobody! phoebe says:, nobody respects the bucket!",
6,"phoebe says:, nobody! phoebe says:, nobody respects the bucket! phoebe says:, you wouldn't believe what people put in here!",
6,"phoebe says:, nobody! phoebe says:, nobody respects the bucket! phoebe says:, you wouldn't believe what people put in here! phoebe says:, look!",
6,"phoebe says:, nobody respects the bucket! phoebe says:, you wouldn't believe what people put in here! phoebe says:, look! phoebe says:, okay, does this look like a garbage can to you?",
0,"phoebe says:, you wouldn't believe what people put in here! phoebe says:, look! phoebe says:, okay, does this look like a garbage can to you? monica says:, no.",
0,"ross says:, this is my wedding.",
6,"ross says:, this is my wedding. monica says:, all right, y'know what? we really are late! let's go! let's go! let's go!!",
0,"ross says:, this is my wedding. monica says:, all right, y'know what? we really are late! let's go! let's go! let's go!! ross says:, fine. you'll-you'll watch it on video when we get back.",
4,"ross says:, this is my wedding. monica says:, all right, y'know what? we really are late! let's go! let's go! let's go!! ross says:, fine. you'll-you'll watch it on video when we get back. chandler says:, here you go phoebe! here you go phobo! phewbedo! phaybobo.",
0,"monica says:, all right, y'know what? we really are late! let's go! let's go! let's go!! ross says:, fine. you'll-you'll watch it on video when we get back. chandler says:, here you go phoebe! here you go phobo! phewbedo! phaybobo. phoebe says:, thank you.",
0,"ross says:, fine. you'll-you'll watch it on video when we get back. chandler says:, here you go phoebe! here you go phobo! phewbedo! phaybobo. phoebe says:, thank you. phoebe says:, thank you.",
4,"chandler says:, here you go phoebe! here you go phobo! phewbedo! phaybobo. phoebe says:, thank you. phoebe says:, thank you. ross says:, all right, let's go! bye, pheebs!",
4,"phoebe says:, thank you. phoebe says:, thank you. ross says:, all right, let's go! bye, pheebs! joey says:, bye, pheebs!",
4,"phoebe says:, thank you. ross says:, all right, let's go! bye, pheebs! joey says:, bye, pheebs! joey says:, london baby!!",
4,"ross says:, all right, let's go! bye, pheebs! joey says:, bye, pheebs! joey says:, london baby!! phoebe says:, oh, do you need a hug? you don't have to bring me anything!",
0,"chandler says:, hey!",
4,"chandler says:, hey! joey says:, hey! so estelle lined up a bunch of auditions for me tomorrow and i'll have my health insurance back in no time.",
5,"chandler says:, hey! joey says:, hey! so estelle lined up a bunch of auditions for me tomorrow and i'll have my health insurance back in no time. chandler says:, that's great, but shouldn't you be on the toilet right now?",
1,"chandler says:, hey! joey says:, hey! so estelle lined up a bunch of auditions for me tomorrow and i'll have my health insurance back in no time. chandler says:, that's great, but shouldn't you be on the toilet right now? joey says:, what?!",
5,"joey says:, hey! so estelle lined up a bunch of auditions for me tomorrow and i'll have my health insurance back in no time. chandler says:, that's great, but shouldn't you be on the toilet right now? joey says:, what?! chandler says:, what's wrong with you?",
0,"chandler says:, that's great, but shouldn't you be on the toilet right now? joey says:, what?! chandler says:, what's wrong with you? joey says:, nothing!",
2,"joey says:, what?! chandler says:, what's wrong with you? joey says:, nothing! joey says:, well, i-i got this blinding pain in my stomach when i was lifting weights before, then i uh passed out and uh, haven't been able to stand up since.",
0,"chandler says:, what's wrong with you? joey says:, nothing! joey says:, well, i-i got this blinding pain in my stomach when i was lifting weights before, then i uh passed out and uh, haven't been able to stand up since. joey says:, but um, i don't think it's anything serious.",
1,"joey says:, nothing! joey says:, well, i-i got this blinding pain in my stomach when i was lifting weights before, then i uh passed out and uh, haven't been able to stand up since. joey says:, but um, i don't think it's anything serious. chandler says:, this sounds like a hernia. you have to—you-you go to the doctor!",
2,"joey says:, well, i-i got this blinding pain in my stomach when i was lifting weights before, then i uh passed out and uh, haven't been able to stand up since. joey says:, but um, i don't think it's anything serious. chandler says:, this sounds like a hernia. you have to—you-you go to the doctor! joey says:, no way! ‘kay look, if i have to go to the doctor for anything it's gonna be for this thing sticking out of my stomach!",
5,"joey says:, but um, i don't think it's anything serious. chandler says:, this sounds like a hernia. you have to—you-you go to the doctor! joey says:, no way! ‘kay look, if i have to go to the doctor for anything it's gonna be for this thing sticking out of my stomach! chandler says:, that's a hernia.",
6,"chandler says:, this sounds like a hernia. you have to—you-you go to the doctor! joey says:, no way! ‘kay look, if i have to go to the doctor for anything it's gonna be for this thing sticking out of my stomach! chandler says:, that's a hernia. joey says:, why did i have to start working out again?  damn you 15s!",
4,"mona says:, i love your place! where is this guy from?",
0,"mona says:, i love your place! where is this guy from? ross says:, uh that's an eighteenth century indian artifact from calcutta.",
1,"mona says:, i love your place! where is this guy from? ross says:, uh that's an eighteenth century indian artifact from calcutta. mona says:, oh wow! so, you're more than just dinosaurs.",
0,"mona says:, i love your place! where is this guy from? ross says:, uh that's an eighteenth century indian artifact from calcutta. mona says:, oh wow! so, you're more than just dinosaurs. ross says:, so much more.",
0,"ross says:, well, well to sum up, we're having fun, you look young.",
0,"ross says:, well, well to sum up, we're having fun, you look young. mona says:, okay",
0,"ross says:, well, well to sum up, we're having fun, you look young. mona says:, okay ross says:, but that's not enough. so… so…here's a key to my apartment.",
1,"ross says:, well, well to sum up, we're having fun, you look young. mona says:, okay ross says:, but that's not enough. so… so…here's a key to my apartment. mona says:, really?!",
0,"mona says:, okay ross says:, but that's not enough. so… so…here's a key to my apartment. mona says:, really?! ross says:, really.",
0,"ross says:, but that's not enough. so… so…here's a key to my apartment. mona says:, really?! ross says:, really. mona says:, you don't think this is too fast.",
6,"ross says:, get out!",
0,"ross says:, get out! charlie says:, ross, can i talk to you for a minute?",
0,"ross says:, get out! charlie says:, ross, can i talk to you for a minute? ross says:, yes, please!  so, what's going on?",
3,"ross says:, get out! charlie says:, ross, can i talk to you for a minute? ross says:, yes, please!  so, what's going on? charlie says:, uh, well... joey and i broke up.",
1,"charlie says:, ross, can i talk to you for a minute? ross says:, yes, please!  so, what's going on? charlie says:, uh, well... joey and i broke up. ross says:, oh my god, wh-what happened?",
3,"ross says:, yes, please!  so, what's going on? charlie says:, uh, well... joey and i broke up. ross says:, oh my god, wh-what happened? charlie says:, joey is a great guy, but we're just... so different! i mean, during your speech he kept laughing at homo erectus!",
6,"charlie says:, uh, well... joey and i broke up. ross says:, oh my god, wh-what happened? charlie says:, joey is a great guy, but we're just... so different! i mean, during your speech he kept laughing at homo erectus! ross says:, i knew that was him!",
3,"ross says:, oh my god, wh-what happened? charlie says:, joey is a great guy, but we're just... so different! i mean, during your speech he kept laughing at homo erectus! ross says:, i knew that was him! charlie says:, anyway i just, uh, i think it's for the best.",
0,"charlie says:, joey is a great guy, but we're just... so different! i mean, during your speech he kept laughing at homo erectus! ross says:, i knew that was him! charlie says:, anyway i just, uh, i think it's for the best. ross says:, hey, you ok?",
3,"ross says:, i knew that was him! charlie says:, anyway i just, uh, i think it's for the best. ross says:, hey, you ok? charlie says:, i guess.",
0,"charlie says:, anyway i just, uh, i think it's for the best. ross says:, hey, you ok? charlie says:, i guess. charlie says:, there was hum...  there was another reason that i thought it was time to end it with joey.",
0,"ross says:, hey, you ok? charlie says:, i guess. charlie says:, there was hum...  there was another reason that i thought it was time to end it with joey. charlie says:, i started to realize that i was having feelings for someone  else.",
0,"charlie says:, i guess. charlie says:, there was hum...  there was another reason that i thought it was time to end it with joey. charlie says:, i started to realize that i was having feelings for someone  else. paleontologist says:, ok geller. last day of the conference, you know what happens to the keynote speaker.",
0,"charlie says:, there was hum...  there was another reason that i thought it was time to end it with joey. charlie says:, i started to realize that i was having feelings for someone  else. paleontologist says:, ok geller. last day of the conference, you know what happens to the keynote speaker. ross says:, oh, professor clerk we're kind of in the middle of a conversation, here.",
0,"charlie says:, i started to realize that i was having feelings for someone  else. paleontologist says:, ok geller. last day of the conference, you know what happens to the keynote speaker. ross says:, oh, professor clerk we're kind of in the middle of a conversation, here. charlie says:, yeah, can you guys just throw him in the pool later?",
4,"paleontologist says:, ok geller. last day of the conference, you know what happens to the keynote speaker. ross says:, oh, professor clerk we're kind of in the middle of a conversation, here. charlie says:, yeah, can you guys just throw him in the pool later? professore clerk says:, or we could throw you both in",
6,"ross says:, oh, professor clerk we're kind of in the middle of a conversation, here. charlie says:, yeah, can you guys just throw him in the pool later? professore clerk says:, or we could throw you both in ross says:, ok, gentlemen!",
6,"charlie says:, yeah, can you guys just throw him in the pool later? professore clerk says:, or we could throw you both in ross says:, ok, gentlemen! ross says:, please!",
6,"professore clerk says:, or we could throw you both in ross says:, ok, gentlemen! ross says:, please! ross says:, aren't we a little old for this?",
0,"ross says:, ok, gentlemen! ross says:, please! ross says:, aren't we a little old for this? ross says:, i mean, we're scientists, right?",
6,"ross says:, please! ross says:, aren't we a little old for this? ross says:, i mean, we're scientists, right? ross says:, we're academics.",
4,"ross says:, aren't we a little old for this? ross says:, i mean, we're scientists, right? ross says:, we're academics. ross says:, and most importantly i... you-you will have to catch us first.",
4,"ross says:, i mean, we're scientists, right? ross says:, we're academics. ross says:, and most importantly i... you-you will have to catch us first. ross says:, go, go, go!",
4,"ross says:, go, go, go!",
4,"ross says:, go, go, go! rachel says:, oh yeah, now everybody wants to be under this hat!",
5,"ross says:, go, go, go! rachel says:, oh yeah, now everybody wants to be under this hat! phoebe says:, oy!!",
1,"ross says:, go, go, go! rachel says:, oh yeah, now everybody wants to be under this hat! phoebe says:, oy!! monica says:, what's with all this sand?",
0,"rachel says:, oh yeah, now everybody wants to be under this hat! phoebe says:, oy!! monica says:, what's with all this sand? phoebe says:, oh, yeah, bob said there might be flood damage.",
0,"phoebe says:, oy!! monica says:, what's with all this sand? phoebe says:, oh, yeah, bob said there might be flood damage. ross says:, yeah, either that, or he has a really big cat.",
6,"joey says:, okay, see that blind guy right there? i'm gonna bash his head in later.",
4,"joey says:, okay, see that blind guy right there? i'm gonna bash his head in later. joey says:, oh umm, my big scene is coming up. big scene coming up.",
0,"joey says:, okay, see that blind guy right there? i'm gonna bash his head in later. joey says:, oh umm, my big scene is coming up. big scene coming up. chandler says:, if you said, big lima bean, bubbling up. would she understand the difference?",
0,"joey says:, okay, see that blind guy right there? i'm gonna bash his head in later. joey says:, oh umm, my big scene is coming up. big scene coming up. chandler says:, if you said, big lima bean, bubbling up. would she understand the difference? monica says:, rach? what are you doing?",
2,"joey says:, oh umm, my big scene is coming up. big scene coming up. chandler says:, if you said, big lima bean, bubbling up. would she understand the difference? monica says:, rach? what are you doing? rachel says:, oh boy, i just can't watch. it's too scary!",
0,"chandler says:, if you said, big lima bean, bubbling up. would she understand the difference? monica says:, rach? what are you doing? rachel says:, oh boy, i just can't watch. it's too scary! monica says:, it's a diaper commercial.",
2,"monica says:, rach? what are you doing? rachel says:, oh boy, i just can't watch. it's too scary! monica says:, it's a diaper commercial. rachel says:, oh yeah well, you know me, babies, responsibilities, ahhh!!!",
4,"rachel says:, oh boy, i just can't watch. it's too scary! monica says:, it's a diaper commercial. rachel says:, oh yeah well, you know me, babies, responsibilities, ahhh!!! caitlin says:, pizza delivery!",
4,"monica says:, it's a diaper commercial. rachel says:, oh yeah well, you know me, babies, responsibilities, ahhh!!! caitlin says:, pizza delivery! ross says:, i'll get it! i will get that!",
4,"rachel says:, oh yeah well, you know me, babies, responsibilities, ahhh!!! caitlin says:, pizza delivery! ross says:, i'll get it! i will get that! caitlin says:, hi!",
4,"caitlin says:, pizza delivery! ross says:, i'll get it! i will get that! caitlin says:, hi! ross says:, hi!",
0,"ross says:, hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? huh?",
0,"ross says:, hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? huh? joey says:, uhh, the ball thing.",
0,"ross says:, hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? huh? joey says:, uhh, the ball thing. ross says:, yeah?",
4,"ross says:, hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? huh? joey says:, uhh, the ball thing. ross says:, yeah? joey says:, hey ross, wouldn't it be great if we could go two straight hours without dropping it?!",
0,"joey says:, uhh, the ball thing. ross says:, yeah? joey says:, hey ross, wouldn't it be great if we could go two straight hours without dropping it?! ross says:, uhh,",
4,"ross says:, yeah? joey says:, hey ross, wouldn't it be great if we could go two straight hours without dropping it?! ross says:, uhh, joey says:, okay!",
2,"joey says:, hey ross, wouldn't it be great if we could go two straight hours without dropping it?! ross says:, uhh, joey says:, okay! joey says:, uh-oh.",
0,"ross says:, uhh, joey says:, okay! joey says:, uh-oh. ross says:, what?",
3,"joey says:, okay! joey says:, uh-oh. ross says:, what? joey says:, i have to pee. and rachel's in the bathroom!",
1,"joey says:, uh-oh. ross says:, what? joey says:, i have to pee. and rachel's in the bathroom! joey says:, man, i didn't think we were gonna make it!",
2,"ross says:, what? joey says:, i have to pee. and rachel's in the bathroom! joey says:, man, i didn't think we were gonna make it! ross says:, i know!  don't switch hands, okay?",
0,"joey says:, hey.",
0,"joey says:, hey. phoebe says:, hey!",
0,"rachel says:, how did it go with erin?",
