0,"ross geller says:, you look great. i, uh... i hate that. carol willick says:, sorry. you look good too. ross geller says:, ah, well, in here, anyone who... stands erect... so what's new? still, uh... carol willick says:, a lesbian?",
6,"carol willick says:, sorry. you look good too. ross geller says:, ah, well, in here, anyone who... stands erect... so what's new? still, uh... carol willick says:, a lesbian? ross geller says:, well... you never know. how's, um.. how's the family?",
3,"ross geller says:, ah, well, in here, anyone who... stands erect... so what's new? still, uh... carol willick says:, a lesbian? ross geller says:, well... you never know. how's, um.. how's the family? carol willick says:, marty's still totally paranoid. oh, and, uh-",
5,"carol willick says:, a lesbian? ross geller says:, well... you never know. how's, um.. how's the family? carol willick says:, marty's still totally paranoid. oh, and, uh- ross geller says:, why- why are you here, carol?",
0,"ross geller says:, well... you never know. how's, um.. how's the family? carol willick says:, marty's still totally paranoid. oh, and, uh- ross geller says:, why- why are you here, carol? carol willick says:, i'm pregnant.",
5,"carol willick says:, marty's still totally paranoid. oh, and, uh- ross geller says:, why- why are you here, carol? carol willick says:, i'm pregnant. ross geller says:, pregnant?!",
0,"ross geller says:, sorry i'm late, i was stuck at work. there was this big dinosaur.. thing.. anyway.",
0,"ross geller says:, sorry i'm late, i was stuck at work. there was this big dinosaur.. thing.. anyway. susan bunch says:, hi.",
0,"ross geller says:, sorry i'm late, i was stuck at work. there was this big dinosaur.. thing.. anyway. susan bunch says:, hi. carol willick says:, ross, you remember susan.",
3,"ross geller says:, sorry i'm late, i was stuck at work. there was this big dinosaur.. thing.. anyway. susan bunch says:, hi. carol willick says:, ross, you remember susan. ross geller says:, how could i forget?",
0,"susan bunch says:, hi. carol willick says:, ross, you remember susan. ross geller says:, how could i forget? susan bunch says:, ross.",
0,"carol willick says:, ross, you remember susan. ross geller says:, how could i forget? susan bunch says:, ross. ross geller says:, hello, susan. good shake. good shake. so, uh, we're just waiting for...?",
0,"ross geller says:, how could i forget? susan bunch says:, ross. ross geller says:, hello, susan. good shake. good shake. so, uh, we're just waiting for...? carol willick says:, dr. oberman.",
0,"susan bunch says:, ross. ross geller says:, hello, susan. good shake. good shake. so, uh, we're just waiting for...? carol willick says:, dr. oberman. ross geller says:, ..dr. oberman. okay. and is he-",
0,"ross geller says:, hello, susan. good shake. good shake. so, uh, we're just waiting for...? carol willick says:, dr. oberman. ross geller says:, ..dr. oberman. okay. and is he- susan bunch says:, she.",
0,"carol willick says:, dr. oberman. ross geller says:, ..dr. oberman. okay. and is he- susan bunch says:, she. ross geller says:, -she, of course, she- uh- familiar with our.. special situation?",
0,"ross geller says:, ..dr. oberman. okay. and is he- susan bunch says:, she. ross geller says:, -she, of course, she- uh- familiar with our.. special situation? carol willick says:, yes, and she's very supportive.",
0,"susan bunch says:, she. ross geller says:, -she, of course, she- uh- familiar with our.. special situation? carol willick says:, yes, and she's very supportive. ross geller says:, okay, that's great. no, i'm- oh.",
0,"ross geller says:, -she, of course, she- uh- familiar with our.. special situation? carol willick says:, yes, and she's very supportive. ross geller says:, okay, that's great. no, i'm- oh. carol willick says:, thanks.",
1,"carol willick says:, yes, and she's very supportive. ross geller says:, okay, that's great. no, i'm- oh. carol willick says:, thanks. ross geller says:, quack, quack..",
5,"ross geller says:, okay, that's great. no, i'm- oh. carol willick says:, thanks. ross geller says:, quack, quack.. carol willick says:, ross? that opens my cervix.",
0,"rachel green says:, barry?",
0,"rachel green says:, barry? barry farber says:, c'mon in.",
5,"rachel green says:, barry? barry farber says:, c'mon in. rachel green says:, are you sure?",
0,"rachel green says:, barry? barry farber says:, c'mon in. rachel green says:, are you sure? barry farber says:, yeah! it's fine, it's fine. robbie's gonna be here for hours.",
5,"barry farber says:, c'mon in. rachel green says:, are you sure? barry farber says:, yeah! it's fine, it's fine. robbie's gonna be here for hours. robbie says:, huh?!",
6,"rachel green says:, are you sure? barry farber says:, yeah! it's fine, it's fine. robbie's gonna be here for hours. robbie says:, huh?! barry farber says:, so, how ya doin?",
4,"barry farber says:, yeah! it's fine, it's fine. robbie's gonna be here for hours. robbie says:, huh?! barry farber says:, so, how ya doin? rachel green says:, i'm- uh- i'm okay... you look great!",
0,"robbie says:, huh?! barry farber says:, so, how ya doin? rachel green says:, i'm- uh- i'm okay... you look great! barry farber says:, yeah, well..",
0,"barry farber says:, so, how ya doin? rachel green says:, i'm- uh- i'm okay... you look great! barry farber says:, yeah, well.. bernice says:, dr. farber, jason greenstein's gagging.",
0,"rachel green says:, i'm- uh- i'm okay... you look great! barry farber says:, yeah, well.. bernice says:, dr. farber, jason greenstein's gagging. barry farber says:, be right there. be back in a sec.",
4,"barry farber says:, yeah, well.. bernice says:, dr. farber, jason greenstein's gagging. barry farber says:, be right there. be back in a sec. rachel green says:, i dumped him.",
0,"bernice says:, dr. farber, jason greenstein's gagging. barry farber says:, be right there. be back in a sec. rachel green says:, i dumped him. robbie says:, okay.",
3,"carol willick says:, give me a 'for instance'.",
5,"carol willick says:, give me a 'for instance'. ross geller says:, well, uh, uh, i don't know, okay, okay, how about with the, uh, with the baby's name?",
2,"carol willick says:, give me a 'for instance'. ross geller says:, well, uh, uh, i don't know, okay, okay, how about with the, uh, with the baby's name? carol willick says:, marlon-",
3,"carol willick says:, give me a 'for instance'. ross geller says:, well, uh, uh, i don't know, okay, okay, how about with the, uh, with the baby's name? carol willick says:, marlon- ross geller says:, marlon?!",
2,"ross geller says:, well, uh, uh, i don't know, okay, okay, how about with the, uh, with the baby's name? carol willick says:, marlon- ross geller says:, marlon?! carol willick says:, -if it's a boy, minnie if it's a girl.",
3,"carol willick says:, marlon- ross geller says:, marlon?! carol willick says:, -if it's a boy, minnie if it's a girl. ross geller says:, ...as in mouse?",
0,"ross geller says:, marlon?! carol willick says:, -if it's a boy, minnie if it's a girl. ross geller says:, ...as in mouse? carol willick says:, as in my grandmother.",
0,"carol willick says:, -if it's a boy, minnie if it's a girl. ross geller says:, ...as in mouse? carol willick says:, as in my grandmother. carol willick says:, julia..",
2,"ross geller says:, ...as in mouse? carol willick says:, as in my grandmother. carol willick says:, julia.. susan bunch says:, we agreed on minnie.",
0,"barry farber says:, sorry about that. so. what have you been up to?",
5,"barry farber says:, sorry about that. so. what have you been up to? rachel green says:, oh, not much. i-i got a job.",
1,"barry farber says:, sorry about that. so. what have you been up to? rachel green says:, oh, not much. i-i got a job. barry farber says:, oh, that's great.",
5,"barry farber says:, sorry about that. so. what have you been up to? rachel green says:, oh, not much. i-i got a job. barry farber says:, oh, that's great. rachel green says:, why are- why are you so tanned?",
5,"rachel green says:, oh, not much. i-i got a job. barry farber says:, oh, that's great. rachel green says:, why are- why are you so tanned? barry farber says:, oh, i, uh- i went to aruba.",
3,"barry farber says:, oh, that's great. rachel green says:, why are- why are you so tanned? barry farber says:, oh, i, uh- i went to aruba. rachel green says:, oh no. you went on our honeymoon alone?",
0,"rachel green says:, why are- why are you so tanned? barry farber says:, oh, i, uh- i went to aruba. rachel green says:, oh no. you went on our honeymoon alone? barry farber says:, no. i went with, uh.. now, this may hurt.",
0,"barry farber says:, oh, i, uh- i went to aruba. rachel green says:, oh no. you went on our honeymoon alone? barry farber says:, no. i went with, uh.. now, this may hurt. robbie says:, me?!",
5,"rachel green says:, oh no. you went on our honeymoon alone? barry farber says:, no. i went with, uh.. now, this may hurt. robbie says:, me?! barry farber says:, no! i went with mindy.",
3,"barry farber says:, no. i went with, uh.. now, this may hurt. robbie says:, me?! barry farber says:, no! i went with mindy. rachel green says:, mindy?! my maid of honour, mindy?!",
5,"robbie says:, me?! barry farber says:, no! i went with mindy. rachel green says:, mindy?! my maid of honour, mindy?! barry farber says:, yeah, well, uh, we're kind of a thing now.",
3,"barry farber says:, no! i went with mindy. rachel green says:, mindy?! my maid of honour, mindy?! barry farber says:, yeah, well, uh, we're kind of a thing now. rachel green says:, oh! well, um.. you've got plugs!",
3,"rachel green says:, mindy?! my maid of honour, mindy?! barry farber says:, yeah, well, uh, we're kind of a thing now. rachel green says:, oh! well, um.. you've got plugs! barry farber says:, careful! they haven't quite taken yet.",
3,"barry farber says:, yeah, well, uh, we're kind of a thing now. rachel green says:, oh! well, um.. you've got plugs! barry farber says:, careful! they haven't quite taken yet. rachel green says:, and you've got lenses! but you hate sticking your finger in your eye!",
6,"rachel green says:, oh! well, um.. you've got plugs! barry farber says:, careful! they haven't quite taken yet. rachel green says:, and you've got lenses! but you hate sticking your finger in your eye! barry farber says:, not for her. listen, i really wanted to thank you.",
3,"barry farber says:, careful! they haven't quite taken yet. rachel green says:, and you've got lenses! but you hate sticking your finger in your eye! barry farber says:, not for her. listen, i really wanted to thank you. rachel green says:, okay..",
0,"rachel green says:, and you've got lenses! but you hate sticking your finger in your eye! barry farber says:, not for her. listen, i really wanted to thank you. rachel green says:, okay.. barry farber says:, see, about a month ago, i wanted to hurt you. more than i've ever wanted to hurt anyone in my life. and i'm an orthodontist.",
5,"barry farber says:, not for her. listen, i really wanted to thank you. rachel green says:, okay.. barry farber says:, see, about a month ago, i wanted to hurt you. more than i've ever wanted to hurt anyone in my life. and i'm an orthodontist. rachel green says:, wow.",
1,"rachel green says:, okay.. barry farber says:, see, about a month ago, i wanted to hurt you. more than i've ever wanted to hurt anyone in my life. and i'm an orthodontist. rachel green says:, wow. barry farber says:, you know, you were right? i mean, i thought we were happy. we weren't happy. but with mindy, now i'm happy. spit.",
5,"barry farber says:, see, about a month ago, i wanted to hurt you. more than i've ever wanted to hurt anyone in my life. and i'm an orthodontist. rachel green says:, wow. barry farber says:, you know, you were right? i mean, i thought we were happy. we weren't happy. but with mindy, now i'm happy. spit. rachel green says:, what?",
4,"rachel green says:, wow. barry farber says:, you know, you were right? i mean, i thought we were happy. we weren't happy. but with mindy, now i'm happy. spit. rachel green says:, what? robbie says:, me.",
4,"barry farber says:, you know, you were right? i mean, i thought we were happy. we weren't happy. but with mindy, now i'm happy. spit. rachel green says:, what? robbie says:, me. rachel green says:, anyway, um, i guess this belongs to you. and thank you for giving it to me.",
4,"rachel green says:, what? robbie says:, me. rachel green says:, anyway, um, i guess this belongs to you. and thank you for giving it to me. barry farber says:, well, thank you for giving it back.",
5,"robbie says:, me. rachel green says:, anyway, um, i guess this belongs to you. and thank you for giving it to me. barry farber says:, well, thank you for giving it back. robbie says:, hello?!",
3,"susan bunch says:, oh, please! what's wrong with helen?",
3,"susan bunch says:, oh, please! what's wrong with helen? ross geller says:, helen geller? i don't think so.",
2,"susan bunch says:, oh, please! what's wrong with helen? ross geller says:, helen geller? i don't think so. carol willick says:, hello? it's not gonna be helen geller.",
2,"susan bunch says:, oh, please! what's wrong with helen? ross geller says:, helen geller? i don't think so. carol willick says:, hello? it's not gonna be helen geller. ross geller says:, thank you!",
2,"ross geller says:, helen geller? i don't think so. carol willick says:, hello? it's not gonna be helen geller. ross geller says:, thank you! carol willick says:, no, i mean it's not geller.",
3,"carol willick says:, hello? it's not gonna be helen geller. ross geller says:, thank you! carol willick says:, no, i mean it's not geller. ross geller says:, what, it's gonna be helen willick?",
0,"ross geller says:, thank you! carol willick says:, no, i mean it's not geller. ross geller says:, what, it's gonna be helen willick? carol willick says:, no, actually, um, we talked about helen willick-bunch.",
3,"carol willick says:, no, i mean it's not geller. ross geller says:, what, it's gonna be helen willick? carol willick says:, no, actually, um, we talked about helen willick-bunch. ross geller says:, well, wait a minute, wha- why is she in the title?",
2,"ross geller says:, what, it's gonna be helen willick? carol willick says:, no, actually, um, we talked about helen willick-bunch. ross geller says:, well, wait a minute, wha- why is she in the title? susan bunch says:, it's my baby too.",
3,"carol willick says:, no, actually, um, we talked about helen willick-bunch. ross geller says:, well, wait a minute, wha- why is she in the title? susan bunch says:, it's my baby too. ross geller says:, oh, 's'funny, really? um, i don't remember you making any sperm.",
3,"ross geller says:, well, wait a minute, wha- why is she in the title? susan bunch says:, it's my baby too. ross geller says:, oh, 's'funny, really? um, i don't remember you making any sperm. susan bunch says:, yeah, and we all know what a challenge that is!",
3,"susan bunch says:, it's my baby too. ross geller says:, oh, 's'funny, really? um, i don't remember you making any sperm. susan bunch says:, yeah, and we all know what a challenge that is! carol willick says:, all right, you two, stop it!",
3,"ross geller says:, oh, 's'funny, really? um, i don't remember you making any sperm. susan bunch says:, yeah, and we all know what a challenge that is! carol willick says:, all right, you two, stop it! ross geller says:, no no no, she gets a credit, hey, i'm in there too.",
0,"susan bunch says:, yeah, and we all know what a challenge that is! carol willick says:, all right, you two, stop it! ross geller says:, no no no, she gets a credit, hey, i'm in there too. carol willick says:, ross. you're not actually suggesting helen willick-bunch-geller? 'cause i think that borders on child abuse.",
2,"carol willick says:, all right, you two, stop it! ross geller says:, no no no, she gets a credit, hey, i'm in there too. carol willick says:, ross. you're not actually suggesting helen willick-bunch-geller? 'cause i think that borders on child abuse. ross geller says:, of course not, i'm... suggesting geller-willick-bunch.",
3,"ross geller says:, no no no, she gets a credit, hey, i'm in there too. carol willick says:, ross. you're not actually suggesting helen willick-bunch-geller? 'cause i think that borders on child abuse. ross geller says:, of course not, i'm... suggesting geller-willick-bunch. susan bunch says:, oh, no, nonononono, you see what he's doing? he knows no-one's gonna say all those names, so they'll wind up calling her geller, then he gets his way!",
0,"carol willick says:, ross. you're not actually suggesting helen willick-bunch-geller? 'cause i think that borders on child abuse. ross geller says:, of course not, i'm... suggesting geller-willick-bunch. susan bunch says:, oh, no, nonononono, you see what he's doing? he knows no-one's gonna say all those names, so they'll wind up calling her geller, then he gets his way! dr. oberman says:, knock knock!how are we today? any nausea?",
0,"ross geller says:, of course not, i'm... suggesting geller-willick-bunch. susan bunch says:, oh, no, nonononono, you see what he's doing? he knows no-one's gonna say all those names, so they'll wind up calling her geller, then he gets his way! dr. oberman says:, knock knock!how are we today? any nausea? #all# says:, yeah. yeah. a little.",
0,"susan bunch says:, oh, no, nonononono, you see what he's doing? he knows no-one's gonna say all those names, so they'll wind up calling her geller, then he gets his way! dr. oberman says:, knock knock!how are we today? any nausea? #all# says:, yeah. yeah. a little. dr. oberman says:, well, i was just wondering about the mother-to-be, but.. thanks for sharing. uh, lie back..",
1,"dr. oberman says:, knock knock!how are we today? any nausea? #all# says:, yeah. yeah. a little. dr. oberman says:, well, i was just wondering about the mother-to-be, but.. thanks for sharing. uh, lie back.. ross geller says:, oh my god.",
1,"#all# says:, yeah. yeah. a little. dr. oberman says:, well, i was just wondering about the mother-to-be, but.. thanks for sharing. uh, lie back.. ross geller says:, oh my god. susan bunch says:, look at that.",
1,"dr. oberman says:, well, i was just wondering about the mother-to-be, but.. thanks for sharing. uh, lie back.. ross geller says:, oh my god. susan bunch says:, look at that. carol willick says:, i know.",
1,"ross geller says:, well? isn't that amazing?",
0,"ross geller says:, well? isn't that amazing? joey tribbiani says:, what are we supposed to be seeing here?",
1,"ross geller says:, well? isn't that amazing? joey tribbiani says:, what are we supposed to be seeing here? chandler bing says:, i dunno, but.. i think it's about to attack the enterprise.",
1,"ross geller says:, well? isn't that amazing? joey tribbiani says:, what are we supposed to be seeing here? chandler bing says:, i dunno, but.. i think it's about to attack the enterprise. phoebe buffay says:, you know, if you tilt your head to the left, and relax your eyes, it kinda looks like an old potato.",
3,"joey tribbiani says:, what are we supposed to be seeing here? chandler bing says:, i dunno, but.. i think it's about to attack the enterprise. phoebe buffay says:, you know, if you tilt your head to the left, and relax your eyes, it kinda looks like an old potato. ross geller says:, then don't do that, alright?",
0,"chandler bing says:, i dunno, but.. i think it's about to attack the enterprise. phoebe buffay says:, you know, if you tilt your head to the left, and relax your eyes, it kinda looks like an old potato. ross geller says:, then don't do that, alright? phoebe buffay says:, okay!",
0,"phoebe buffay says:, you know, if you tilt your head to the left, and relax your eyes, it kinda looks like an old potato. ross geller says:, then don't do that, alright? phoebe buffay says:, okay! ross geller says:, monica. whaddya think?",
4,"ross geller says:, then don't do that, alright? phoebe buffay says:, okay! ross geller says:, monica. whaddya think? monica geller says:, mm-hmm.",
0,"phoebe buffay says:, okay! ross geller says:, monica. whaddya think? monica geller says:, mm-hmm. ross geller says:, wh- are you welling up?",
0,"ross geller says:, monica. whaddya think? monica geller says:, mm-hmm. ross geller says:, wh- are you welling up? monica geller says:, no.",
2,"monica geller says:, mm-hmm. ross geller says:, wh- are you welling up? monica geller says:, no. ross geller says:, you are, you're welling up.",
3,"ross geller says:, wh- are you welling up? monica geller says:, no. ross geller says:, you are, you're welling up. monica geller says:, am not!",
1,"monica geller says:, no. ross geller says:, you are, you're welling up. monica geller says:, am not! ross geller says:, you're gonna be an aunt.",
1,"ross geller says:, you are, you're welling up. monica geller says:, am not! ross geller says:, you're gonna be an aunt. monica geller says:, oh shut up!",
1,"phoebe buffay says:, hi guys!",
1,"phoebe buffay says:, hi guys! #all# says:, hey, pheebs! hi!",
1,"phoebe buffay says:, hi guys! #all# says:, hey, pheebs! hi! ross geller says:, hey. oh, oh, how'd it go?",
4,"phoebe buffay says:, hi guys! #all# says:, hey, pheebs! hi! ross geller says:, hey. oh, oh, how'd it go? #all# says:, ohh. ouch.",
0,"#all# says:, hey, pheebs! hi! ross geller says:, hey. oh, oh, how'd it go? #all# says:, ohh. ouch. monica geller says:, uh, no. loosely translated 'we should do this again' means 'you will never see me naked'.",
0,"ross geller says:, hey. oh, oh, how'd it go? #all# says:, ohh. ouch. monica geller says:, uh, no. loosely translated 'we should do this again' means 'you will never see me naked'. rachel green says:, since when?",
0,"#all# says:, ohh. ouch. monica geller says:, uh, no. loosely translated 'we should do this again' means 'you will never see me naked'. rachel green says:, since when? joey tribbiani says:, since always. it's like dating language. y'know, like 'it's not you' means 'it is you'.",
3,"monica geller says:, uh, no. loosely translated 'we should do this again' means 'you will never see me naked'. rachel green says:, since when? joey tribbiani says:, since always. it's like dating language. y'know, like 'it's not you' means 'it is you'. phoebe buffay says:, or, or, y'know, um, 'i think we should see other people' means 'ha, ha, i already am'.",
0,"rachel green says:, since when? joey tribbiani says:, since always. it's like dating language. y'know, like 'it's not you' means 'it is you'. phoebe buffay says:, or, or, y'know, um, 'i think we should see other people' means 'ha, ha, i already am'. rachel green says:, and everybody knows this?",
0,"joey tribbiani says:, since always. it's like dating language. y'know, like 'it's not you' means 'it is you'. phoebe buffay says:, or, or, y'know, um, 'i think we should see other people' means 'ha, ha, i already am'. rachel green says:, and everybody knows this? joey tribbiani says:, yeah. cushions the blow.",
0,"phoebe buffay says:, or, or, y'know, um, 'i think we should see other people' means 'ha, ha, i already am'. rachel green says:, and everybody knows this? joey tribbiani says:, yeah. cushions the blow. chandler bing says:, yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm.",
0,"rachel green says:, and everybody knows this? joey tribbiani says:, yeah. cushions the blow. chandler bing says:, yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm. ross geller says:, that's funny, that, no, because, uh, our parents actually did, uh, send our dog off to live on a farm.",
0,"joey tribbiani says:, yeah. cushions the blow. chandler bing says:, yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm. ross geller says:, that's funny, that, no, because, uh, our parents actually did, uh, send our dog off to live on a farm. monica geller says:, uh, ross.",
0,"chandler bing says:, so how does it feel knowing you're about to die?",
6,"chandler bing says:, so how does it feel knowing you're about to die? joey tribbiani says:, warden, in five minutes my pain will be over. but you'll have to live with the knowledge that you sent an honest man to die.",
1,"chandler bing says:, so how does it feel knowing you're about to die? joey tribbiani says:, warden, in five minutes my pain will be over. but you'll have to live with the knowledge that you sent an honest man to die. chandler bing says:, hey, that was really good!",
2,"chandler bing says:, so how does it feel knowing you're about to die? joey tribbiani says:, warden, in five minutes my pain will be over. but you'll have to live with the knowledge that you sent an honest man to die. chandler bing says:, hey, that was really good! joey tribbiani says:, thanks! let's keep going.",
0,"joey tribbiani says:, warden, in five minutes my pain will be over. but you'll have to live with the knowledge that you sent an honest man to die. chandler bing says:, hey, that was really good! joey tribbiani says:, thanks! let's keep going. chandler bing says:, okay. so. whaddya want from me, damone, huh?",
0,"chandler bing says:, hey, that was really good! joey tribbiani says:, thanks! let's keep going. chandler bing says:, okay. so. whaddya want from me, damone, huh? joey tribbiani says:, i just wanna go back to my cell. 'cause in my cell, i can smoke.",
0,"joey tribbiani says:, thanks! let's keep going. chandler bing says:, okay. so. whaddya want from me, damone, huh? joey tribbiani says:, i just wanna go back to my cell. 'cause in my cell, i can smoke. chandler bing says:, smoke away.",
0,"chandler bing says:, okay. so. whaddya want from me, damone, huh? joey tribbiani says:, i just wanna go back to my cell. 'cause in my cell, i can smoke. chandler bing says:, smoke away. chandler bing says:, i think this is probably why damone smokes in his cell alone.",
5,"joey tribbiani says:, i just wanna go back to my cell. 'cause in my cell, i can smoke. chandler bing says:, smoke away. chandler bing says:, i think this is probably why damone smokes in his cell alone. joey tribbiani says:, what?",
2,"chandler bing says:, smoke away. chandler bing says:, i think this is probably why damone smokes in his cell alone. joey tribbiani says:, what? chandler bing says:, relax your hand!",
2,"chandler bing says:, i think this is probably why damone smokes in his cell alone. joey tribbiani says:, what? chandler bing says:, relax your hand! chandler bing says:, not so much!",
5,"joey tribbiani says:, what? chandler bing says:, relax your hand! chandler bing says:, not so much! joey tribbiani says:, whoah!",
2,"chandler bing says:, relax your hand! chandler bing says:, not so much! joey tribbiani says:, whoah! chandler bing says:, hey!",
2,"chandler bing says:, not so much! joey tribbiani says:, whoah! chandler bing says:, hey! joey tribbiani says:, hey!",
0,"joey tribbiani says:, whoah! chandler bing says:, hey! joey tribbiani says:, hey! chandler bing says:, alright, now try taking a puff.",
0,"chandler bing says:, hey! joey tribbiani says:, hey! chandler bing says:, alright, now try taking a puff. chandler bing says:, alright.. okay. no. give it to me.",
0,"joey tribbiani says:, hey! chandler bing says:, alright, now try taking a puff. chandler bing says:, alright.. okay. no. give it to me. joey tribbiani says:, no no no, i am not giving you a cigarette.",
2,"chandler bing says:, alright, now try taking a puff. chandler bing says:, alright.. okay. no. give it to me. joey tribbiani says:, no no no, i am not giving you a cigarette. chandler bing says:, it's fine, it's fine. look, do you wanna get this part, or not? here.",
2,"chandler bing says:, alright.. okay. no. give it to me. joey tribbiani says:, no no no, i am not giving you a cigarette. chandler bing says:, it's fine, it's fine. look, do you wanna get this part, or not? here. chandler bing says:, don't think of it as a cigarette. think of it as the thing that's been missing from your hand. when you're holding it, you feel right. you feel complete.",
0,"joey tribbiani says:, no no no, i am not giving you a cigarette. chandler bing says:, it's fine, it's fine. look, do you wanna get this part, or not? here. chandler bing says:, don't think of it as a cigarette. think of it as the thing that's been missing from your hand. when you're holding it, you feel right. you feel complete. joey tribbiani says:, y'miss it?",
5,"chandler bing says:, it's fine, it's fine. look, do you wanna get this part, or not? here. chandler bing says:, don't think of it as a cigarette. think of it as the thing that's been missing from your hand. when you're holding it, you feel right. you feel complete. joey tribbiani says:, y'miss it? chandler bing says:, nah, not so much. alright, now we smoke. oh.. my.. god.",
0,"monica geller says:, hi.. how was the game?",
0,"monica geller says:, hi.. how was the game? ross geller says:, well..",
1,"monica geller says:, hi.. how was the game? ross geller says:, well.. #all# says:, we won!! thank you! yes!",
